buoy_id,time,buoy_name,latitude,longitude,wave_height
41046,2011-06-29 18:00:00,41046 E Bahamas,23.836,-70.863,1.66
41046,2011-06-29 19:00:00,41046 E Bahamas,23.836,-70.863,1.53
41046,2011-06-29 21:00:00,41046 E Bahamas,23.836,-70.863,1.54
41046,2011-06-29 22:00:00,41046 E Bahamas,23.836,-70.863,1.57
41046,2011-06-30 08:00:00,41046 E Bahamas,23.836,-70.863,1.52
41046,2011-06-30 11:00:00,41046 E Bahamas,23.836,-70.863,1.73
41046,2011-06-30 17:00:00,41046 E Bahamas,23.836,-70.863,1.68
41046,2011-06-30 19:00:00,41046 E Bahamas,23.836,-70.863,1.65
41046,2011-06-30 21:00:00,41046 E Bahamas,23.836,-70.863,1.75
41046,2011-06-30 22:00:00,41046 E Bahamas,23.836,-70.863,1.77
41046,2011-07-01 00:00:00,41046 E Bahamas,23.836,-70.863,1.71
41046,2011-07-01 03:00:00,41046 E Bahamas,23.836,-70.863,1.63
41046,2011-07-01 06:00:00,41046 E Bahamas,23.836,-70.863,1.62
41046,2011-07-01 08:00:00,41046 E Bahamas,23.836,-70.863,1.46
41046,2011-07-01 14:00:00,41046 E Bahamas,23.836,-70.863,1.46
41046,2011-07-01 15:00:00,41046 E Bahamas,23.836,-70.863,1.4
41046,2011-07-01 16:00:00,41046 E Bahamas,23.836,-70.863,1.49
41046,2011-07-01 18:00:00,41046 E Bahamas,23.836,-70.863,1.39
41046,2011-07-02 13:00:00,41046 E Bahamas,23.836,-70.863,1.41
41046,2011-07-02 16:00:00,41046 E Bahamas,23.836,-70.863,1.46
41046,2011-07-02 17:00:00,41046 E Bahamas,23.836,-70.863,1.59
41046,2011-07-02 18:00:00,41046 E Bahamas,23.836,-70.863,1.55
41046,2011-07-02 19:00:00,41046 E Bahamas,23.836,-70.863,1.48
41047,2011-06-28 20:00:00,41047 NE Bahamas,27.469,-71.491,1.05
41047,2011-06-29 17:00:00,41047 NE Bahamas,27.469,-71.491,1.2
41047,2011-06-29 18:00:00,41047 NE Bahamas,27.469,-71.491,1.31
41047,2011-06-29 19:00:00,41047 NE Bahamas,27.469,-71.491,1.26
41047,2011-06-29 21:00:00,41047 NE Bahamas,27.469,-71.491,1.21
41047,2011-06-29 22:00:00,41047 NE Bahamas,27.469,-71.491,1.18
41047,2011-06-30 08:00:00,41047 NE Bahamas,27.469,-71.491,1.15
41047,2011-06-30 11:00:00,41047 NE Bahamas,27.469,-71.491,1.16
41047,2011-06-30 17:00:00,41047 NE Bahamas,27.469,-71.491,1.25
41047,2011-06-30 19:00:00,41047 NE Bahamas,27.469,-71.491,1.27
41047,2011-06-30 21:00:00,41047 NE Bahamas,27.469,-71.491,1.16
41047,2011-06-30 22:00:00,41047 NE Bahamas,27.469,-71.491,1.2
41047,2011-07-01 00:00:00,41047 NE Bahamas,27.469,-71.491,1.17
41047,2011-07-01 03:00:00,41047 NE Bahamas,27.469,-71.491,1.23
41047,2011-07-01 06:00:00,41047 NE Bahamas,27.469,-71.491,1.19
41047,2011-07-01 08:00:00,41047 NE Bahamas,27.469,-71.491,1.24
41047,2011-07-01 14:00:00,41047 NE Bahamas,27.469,-71.491,1.28
41047,2011-07-01 15:00:00,41047 NE Bahamas,27.469,-71.491,1.17
41047,2011-07-01 16:00:00,41047 NE Bahamas,27.469,-71.491,1.31
41047,2011-07-01 18:00:00,41047 NE Bahamas,27.469,-71.491,1.41
41047,2011-07-02 13:00:00,41047 NE Bahamas,27.469,-71.491,1.11
41047,2011-07-02 16:00:00,41047 NE Bahamas,27.469,-71.491,1.07
41047,2011-07-02 17:00:00,41047 NE Bahamas,27.469,-71.491,1.11
41047,2011-07-02 18:00:00,41047 NE Bahamas,27.469,-71.491,1.08
41047,2011-07-02 19:00:00,41047 NE Bahamas,27.469,-71.491,1.24
41048,2011-06-28 20:00:00,41048 W Bermuda,31.978,-69.649,0.84
41048,2011-06-29 17:00:00,41048 W Bermuda,31.978,-69.649,1.04
41048,2011-06-29 18:00:00,41048 W Bermuda,31.978,-69.649,1.09
41048,2011-06-29 19:00:00,41048 W Bermuda,31.978,-69.649,1.15
41048,2011-06-29 21:00:00,41048 W Bermuda,31.978,-69.649,1.25
41048,2011-06-29 22:00:00,41048 W Bermuda,31.978,-69.649,1.24
41048,2011-06-30 08:00:00,41048 W Bermuda,31.978,-69.649,1.14
41048,2011-06-30 11:00:00,41048 W Bermuda,31.978,-69.649,1.17
41048,2011-06-30 17:00:00,41048 W Bermuda,31.978,-69.649,1.09
41048,2011-06-30 19:00:00,41048 W Bermuda,31.978,-69.649,1.21
41048,2011-06-30 21:00:00,41048 W Bermuda,31.978,-69.649,1.31
41048,2011-06-30 22:00:00,41048 W Bermuda,31.978,-69.649,1.33
41048,2011-07-01 00:00:00,41048 W Bermuda,31.978,-69.649,1.39
41048,2011-07-01 03:00:00,41048 W Bermuda,31.978,-69.649,1.33
41048,2011-07-01 06:00:00,41048 W Bermuda,31.978,-69.649,1.26
41048,2011-07-01 08:00:00,41048 W Bermuda,31.978,-69.649,1.33
41048,2011-07-01 14:00:00,41048 W Bermuda,31.978,-69.649,1.55
41048,2011-07-01 15:00:00,41048 W Bermuda,31.978,-69.649,1.51
41048,2011-07-01 16:00:00,41048 W Bermuda,31.978,-69.649,1.58
41048,2011-07-01 18:00:00,41048 W Bermuda,31.978,-69.649,1.72
41048,2011-07-02 13:00:00,41048 W Bermuda,31.978,-69.649,1.22
41048,2011-07-02 16:00:00,41048 W Bermuda,31.978,-69.649,1.22
41048,2011-07-02 17:00:00,41048 W Bermuda,31.978,-69.649,1.11
41048,2011-07-02 18:00:00,41048 W Bermuda,31.978,-69.649,1.09
41048,2011-07-02 19:00:00,41048 W Bermuda,31.978,-69.649,1.02
41049,2011-06-28 20:00:00,South,27.5,-63.0,1.56
41049,2011-06-29 17:00:00,South,27.5,-63.0,1.45
41049,2011-06-29 18:00:00,South,27.5,-63.0,1.3
41049,2011-06-29 19:00:00,South,27.5,-63.0,1.4
41049,2011-06-29 21:00:00,South,27.5,-63.0,1.32
41049,2011-06-29 22:00:00,South,27.5,-63.0,1.21
41049,2011-06-30 08:00:00,South,27.5,-63.0,1.41
41049,2011-06-30 11:00:00,South,27.5,-63.0,1.44
41049,2011-06-30 17:00:00,South,27.5,-63.0,1.34
41049,2011-06-30 19:00:00,South,27.5,-63.0,1.26
41049,2011-06-30 21:00:00,South,27.5,-63.0,1.26
41049,2011-06-30 22:00:00,South,27.5,-63.0,1.29
41049,2011-07-01 00:00:00,South,27.5,-63.0,1.23
41049,2011-07-01 03:00:00,South,27.5,-63.0,1.24
41049,2011-07-01 06:00:00,South,27.5,-63.0,1.26
41049,2011-07-01 08:00:00,South,27.5,-63.0,1.19
41049,2011-07-01 14:00:00,South,27.5,-63.0,1.15
41049,2011-07-01 15:00:00,South,27.5,-63.0,1.14
41049,2011-07-01 16:00:00,South,27.5,-63.0,1.26
41049,2011-07-01 18:00:00,South,27.5,-63.0,1.15
41049,2011-07-02 13:00:00,South,27.5,-63.0,1.2
41049,2011-07-02 16:00:00,South,27.5,-63.0,1.15
41049,2011-07-02 17:00:00,South,27.5,-63.0,1.18
41049,2011-07-02 18:00:00,South,27.5,-63.0,1.15
41049,2011-07-02 19:00:00,South,27.5,-63.0,1.07
42001,2011-06-28 20:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,1.75
42001,2011-06-29 17:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,1.01
42001,2011-06-29 18:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,1.03
42001,2011-06-29 19:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,1.08
42001,2011-06-29 21:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,1.07
42001,2011-06-29 22:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,1.11
42001,2011-06-30 08:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.79
42001,2011-06-30 11:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.75
42001,2011-06-30 17:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.71
42001,2011-06-30 19:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.72
42001,2011-06-30 21:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.72
42001,2011-06-30 22:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.77
42001,2011-07-01 00:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.81
42001,2011-07-01 03:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.77
42001,2011-07-01 06:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.77
42001,2011-07-01 08:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.67
42001,2011-07-01 14:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.59
42001,2011-07-01 15:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.62
42001,2011-07-01 16:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.62
42001,2011-07-01 18:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.56
42001,2011-07-02 13:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.32
42001,2011-07-02 16:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.36
42001,2011-07-02 17:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.39
42001,2011-07-02 18:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.39
42001,2011-07-02 19:00:00,"42001 MID GULF 180 nm South of Southwest Pass, LA.",25.888,-89.658,0.44
42003,2011-06-28 20:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.99
42003,2011-06-29 17:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.78
42003,2011-06-29 18:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.94
42003,2011-06-29 19:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.89
42003,2011-06-29 21:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.68
42003,2011-06-29 22:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.79
42003,2011-06-30 08:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.68
42003,2011-06-30 11:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.55
42003,2011-06-30 17:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.6
42003,2011-06-30 19:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.66
42003,2011-06-30 21:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.64
42003,2011-06-30 22:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.62
42003,2011-07-01 00:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.67
42003,2011-07-01 03:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.67
42003,2011-07-01 06:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.62
42003,2011-07-01 08:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.57
42003,2011-07-01 14:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.72
42003,2011-07-01 15:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.7
42003,2011-07-01 16:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.68
42003,2011-07-01 18:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.68
42003,2011-07-02 13:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.54
42003,2011-07-02 16:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.56
42003,2011-07-02 17:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.59
42003,2011-07-02 18:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.61
42003,2011-07-02 19:00:00,"42003 E GULF 260 nm South of Panama City, FL",26.044,-85.612,0.52
42012,2011-06-28 20:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.76
42012,2011-06-29 17:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.72
42012,2011-06-29 18:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.75
42012,2011-06-29 19:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.63
42012,2011-06-29 21:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.63
42012,2011-06-29 22:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.64
42012,2011-06-30 08:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.69
42012,2011-06-30 11:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.65
42012,2011-06-30 17:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.51
42012,2011-06-30 19:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.49
42012,2011-06-30 21:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.54
42012,2011-06-30 22:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.48
42012,2011-07-01 00:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.5
42012,2011-07-01 03:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.5
42012,2011-07-01 06:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.6
42012,2011-07-01 08:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.57
42012,2011-07-01 14:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.62
42012,2011-07-01 15:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.58
42012,2011-07-01 16:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.55
42012,2011-07-01 18:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.53
42012,2011-07-02 13:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.6
42012,2011-07-02 16:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.5
42012,2011-07-02 17:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.44
42012,2011-07-02 18:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.43
42012,2011-07-02 19:00:00,42012 GULF OF MEXICO,30.065,-87.555,0.41
42019,2011-06-28 20:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.65
42019,2011-06-29 17:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,2.04
42019,2011-06-29 18:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,2.06
42019,2011-06-29 19:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.99
42019,2011-06-29 21:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,2.28
42019,2011-06-29 22:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,2.1
42019,2011-06-30 08:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.74
42019,2011-06-30 11:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.57
42019,2011-06-30 17:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.66
42019,2011-06-30 19:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,2.15
42019,2011-06-30 21:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,2.41
42019,2011-06-30 22:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,2.41
42019,2011-07-01 00:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,2.23
42019,2011-07-01 03:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,2.09
42019,2011-07-01 06:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.56
42019,2011-07-01 08:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.53
42019,2011-07-01 14:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.42
42019,2011-07-01 15:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.42
42019,2011-07-01 16:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.42
42019,2011-07-01 18:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.36
42019,2011-07-02 13:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,1.11
42019,2011-07-02 16:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,0.94
42019,2011-07-02 17:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,0.91
42019,2011-07-02 18:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,0.94
42019,2011-07-02 19:00:00,"42019 Freeport, TX. 60 NM South of Freeport, TX.",27.913,-95.353,0.88
42020,2011-06-28 20:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,1.82
42020,2011-06-29 17:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.57
42020,2011-06-29 18:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.61
42020,2011-06-29 19:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.7
42020,2011-06-29 21:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.56
42020,2011-06-29 22:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.55
42020,2011-06-30 08:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.52
42020,2011-06-30 11:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.55
42020,2011-06-30 17:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.63
42020,2011-06-30 19:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.89
42020,2011-06-30 21:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.71
42020,2011-06-30 22:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.41
42020,2011-07-01 00:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.21
42020,2011-07-01 03:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.39
42020,2011-07-01 06:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.03
42020,2011-07-01 08:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,2.07
42020,2011-07-01 14:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,1.76
42020,2011-07-01 15:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,1.86
42020,2011-07-01 16:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,1.65
42020,2011-07-01 18:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,1.81
42020,2011-07-02 13:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,1.21
42020,2011-07-02 16:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,1.12
42020,2011-07-02 17:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,1.27
42020,2011-07-02 18:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,1.15
42020,2011-07-02 19:00:00,"42020 Corpus Christi, TX. 50NM Southeast of Corpus Christi, TX.",26.966,-96.695,1.23
42035,2011-06-28 20:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.03
42035,2011-06-29 17:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.18
42035,2011-06-29 18:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.19
42035,2011-06-29 19:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.26
42035,2011-06-29 21:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.13
42035,2011-06-29 22:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.11
42035,2011-06-30 08:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.14
42035,2011-06-30 11:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.07
42035,2011-06-30 17:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.85
42035,2011-06-30 19:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.82
42035,2011-06-30 21:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.81
42035,2011-06-30 22:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.87
42035,2011-07-01 00:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.08
42035,2011-07-01 03:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.33
42035,2011-07-01 06:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.25
42035,2011-07-01 08:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,1.07
42035,2011-07-01 14:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.98
42035,2011-07-01 15:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.9
42035,2011-07-01 16:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.89
42035,2011-07-01 18:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.82
42035,2011-07-02 13:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.74
42035,2011-07-02 16:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.67
42035,2011-07-02 17:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.64
42035,2011-07-02 18:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.61
42035,2011-07-02 19:00:00,"42035 GALVESTON  22NM East of Galveston, TX.",29.232,-94.413,0.61
42036,2011-06-28 20:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.67
42036,2011-06-29 17:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.62
42036,2011-06-29 18:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.62
42036,2011-06-29 19:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.63
42036,2011-06-29 21:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.62
42036,2011-06-29 22:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.6
42036,2011-06-30 08:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.59
42036,2011-06-30 11:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.58
42036,2011-06-30 17:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.64
42036,2011-06-30 19:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.73
42036,2011-06-30 21:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.71
42036,2011-06-30 22:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.65
42036,2011-07-01 00:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.6
42036,2011-07-01 03:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.52
42036,2011-07-01 06:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.5
42036,2011-07-01 08:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.48
42036,2011-07-01 14:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.51
42036,2011-07-01 15:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.45
42036,2011-07-01 16:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.5
42036,2011-07-01 18:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.49
42036,2011-07-02 13:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.52
42036,2011-07-02 16:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.63
42036,2011-07-02 17:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.62
42036,2011-07-02 18:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.57
42036,2011-07-02 19:00:00,"42036 W. TAMPA  106NM West Northwest of Tampa, FL",28.5,-84.517,0.57
42039,2011-06-28 20:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.78
42039,2011-06-29 17:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.75
42039,2011-06-29 18:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.76
42039,2011-06-29 19:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.82
42039,2011-06-29 21:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.79
42039,2011-06-29 22:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.8
42039,2011-06-30 08:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.53
42039,2011-06-30 11:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.5
42039,2011-06-30 17:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.61
42039,2011-06-30 19:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.71
42039,2011-06-30 21:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.69
42039,2011-06-30 22:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.67
42039,2011-07-01 00:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.62
42039,2011-07-01 03:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.52
